id,owner,device,timestamp,cellinfo.wgs84.lon,cellinfo.wgs84.lat,cellinfo.azimuth_degrees,cell
275,AgentS,S_1,2023-05-01 01:13:59,4.3530496140647505,52.013077609082096,250,0-0-0
276,AgentI,I_2,2023-05-01 01:14:45,4.356195988642664,52.02068273213007,120,0-0-0
277,AgentK,K_2,2023-05-01 01:14:45,4.367075846877175,51.98436404193879,250,0-0-0
278,AgentT,T_1,2023-05-01 01:14:45,4.343948528788537,52.018561346495936,260,0-0-0
279,AgentH,H_2,2023-05-01 01:15:08,4.356195988642664,52.02068273213007,120,0-0-0
280,AgentM,M_1,2023-05-01 01:15:08,4.3381867139841965,51.997701092782705,300,0-0-0
281,AgentF,F_2,2023-05-01 01:15:31,4.343948528788537,52.018561346495936,260,0-0-0
282,AgentF,F_1,2023-05-01 01:15:54,4.343948528788537,52.018561346495936,260,0-0-0
283,AgentG,G_2,2023-05-01 01:15:54,4.3530496140647505,52.013077609082096,30,0-0-0
284,AgentS,S_1,2023-05-01 01:15:54,4.3530496140647505,52.013077609082096,250,0-0-0
285,AgentL,L_2,2023-05-01 01:17:03,4.345045579506649,51.98516872171841,240,0-0-0
286,AgentC,C_1,2023-05-01 01:17:26,4.3530496140647505,52.013077609082096,150,0-0-0
287,AgentN,N_1,2023-05-01 01:17:26,4.354546234187175,51.98921655191236,120,0-0-0
288,AgentN,N_2,2023-05-01 01:17:26,4.354546234187175,51.98921655191236,120,0-0-0
289,AgentP,P_1,2023-05-01 01:17:26,4.356550142366685,51.996416163037686,50,0-0-0
290,AgentD,D_2,2023-05-01 01:17:49,4.356550142366685,51.996416163037686,300,0-0-0
291,AgentF,F_2,2023-05-01 01:17:49,4.343948528788537,52.018561346495936,260,0-0-0
292,AgentQ,Q_2,2023-05-01 01:17:49,4.331826600915831,52.00559032961253,130,0-0-0
293,AgentN,N_2,2023-05-01 01:18:12,4.354546234187175,51.98921655191236,120,0-0-0
294,AgentO,O_1,2023-05-01 01:18:12,4.3497636751020305,52.00588464056726,210,0-0-0
295,AgentS,S_2,2023-05-01 01:18:12,4.3530496140647505,52.013077609082096,250,0-0-0
296,AgentG,G_1,2023-05-01 01:18:35,4.3530496140647505,52.013077609082096,30,0-0-0
297,AgentN,N_2,2023-05-01 01:19:21,4.354546234187175,51.98921655191236,120,0-0-0
298,AgentR,R_1,2023-05-01 01:19:21,4.356550142366685,51.996416163037686,300,0-0-0
299,AgentH,H_2,2023-05-01 01:19:44,4.356195988642664,52.02068273213007,120,0-0-0
300,AgentC,C_1,2023-05-01 01:20:07,4.3530496140647505,52.013077609082096,150,0-0-0
301,AgentL,L_2,2023-05-01 01:20:07,4.345045579506649,51.98516872171841,240,0-0-0
302,AgentG,G_2,2023-05-01 01:20:30,4.3530496140647505,52.013077609082096,30,0-0-0
303,AgentP,P_1,2023-05-01 01:20:30,4.356550142366685,51.996416163037686,50,0-0-0
304,AgentK,K_1,2023-05-01 01:20:53,4.367075846877175,51.98436404193879,250,0-0-0
305,AgentA,A_1,2023-05-01 01:21:39,4.355013007950339,52.01068585398698,110,0-0-0
306,AgentH,H_2,2023-05-01 01:22:25,4.356195988642664,52.02068273213007,120,0-0-0
307,AgentL,L_1,2023-05-01 01:22:25,4.345045579506649,51.98516872171841,240,0-0-0
308,AgentS,S_2,2023-05-01 01:22:25,4.3530496140647505,52.013077609082096,250,0-0-0
309,AgentB,B_1,2023-05-01 01:22:48,4.330403173897175,51.991213434504516,80,0-0-0
310,AgentG,G_2,2023-05-01 01:22:48,4.3530496140647505,52.013077609082096,30,0-0-0
311,AgentN,N_2,2023-05-01 01:22:48,4.354546234187175,51.98921655191236,120,0-0-0
312,AgentD,D_2,2023-05-01 01:23:11,4.356550142366685,51.996416163037686,300,0-0-0
313,AgentL,L_1,2023-05-01 01:23:11,4.345045579506649,51.98516872171841,240,0-0-0
314,AgentL,L_2,2023-05-01 01:23:34,4.345045579506649,51.98516872171841,240,0-0-0
315,AgentS,S_1,2023-05-01 01:23:57,4.3530496140647505,52.013077609082096,250,0-0-0
316,AgentC,C_1,2023-05-01 01:24:43,4.3530496140647505,52.013077609082096,150,0-0-0
317,AgentJ,J_2,2023-05-01 01:25:06,4.356550142366685,51.996416163037686,50,0-0-0
318,AgentK,K_1,2023-05-01 01:25:06,4.367075846877175,51.98436404193879,250,0-0-0
319,AgentK,K_2,2023-05-01 01:25:06,4.367075846877175,51.98436404193879,250,0-0-0
320,AgentR,R_1,2023-05-01 01:25:06,4.356550142366685,51.996416163037686,300,0-0-0
321,AgentO,O_2,2023-05-01 01:25:29,4.345080687398505,52.002454495256956,0,0-0-0
322,AgentN,N_2,2023-05-01 01:25:52,4.354546234187175,51.98921655191236,120,0-0-0
323,AgentR,R_2,2023-05-01 01:26:38,4.356550142366685,51.996416163037686,300,0-0-0
324,AgentJ,J_1,2023-05-01 01:27:24,4.3545034813728405,51.997395974830766,0,0-0-0
325,AgentK,K_1,2023-05-01 01:27:24,4.367075846877175,51.98436404193879,250,0-0-0
326,AgentQ,Q_2,2023-05-01 01:27:24,4.331826600915831,52.00559032961253,130,0-0-0
327,AgentJ,J_2,2023-05-01 01:27:47,4.3545034813728405,51.997395974830766,0,0-0-0
328,AgentQ,Q_2,2023-05-01 01:27:47,4.331826600915831,52.00559032961253,130,0-0-0
329,AgentG,G_1,2023-05-01 01:28:10,4.3530496140647505,52.013077609082096,30,0-0-0
330,AgentD,D_1,2023-05-01 01:28:33,4.356550142366685,51.996416163037686,300,0-0-0
331,AgentG,G_2,2023-05-01 01:28:33,4.3530496140647505,52.013077609082096,30,0-0-0
332,AgentK,K_1,2023-05-01 01:28:33,4.367075846877175,51.98436404193879,250,0-0-0
333,AgentD,D_1,2023-05-01 01:28:56,4.356550142366685,51.996416163037686,300,0-0-0
334,AgentO,O_2,2023-05-01 01:28:56,4.345080687398505,52.002454495256956,0,0-0-0
335,AgentL,L_2,2023-05-01 01:29:19,4.345045579506649,51.98516872171841,240,0-0-0
336,AgentD,D_1,2023-05-01 01:29:42,4.356550142366685,51.996416163037686,300,0-0-0
337,AgentM,M_1,2023-05-01 01:29:42,4.3458253171449615,51.99296892005271,0,0-0-0
338,AgentH,H_2,2023-05-01 01:30:05,4.356195988642664,52.02068273213007,120,0-0-0
339,AgentL,L_1,2023-05-01 01:30:05,4.345045579506649,51.98516872171841,240,0-0-0
340,AgentN,N_1,2023-05-01 01:30:05,4.354546234187175,51.98921655191236,120,0-0-0
341,AgentN,N_2,2023-05-01 01:30:05,4.354546234187175,51.98921655191236,120,0-0-0
342,AgentC,C_2,2023-05-01 01:30:28,4.3530496140647505,52.013077609082096,150,0-0-0
343,AgentN,N_1,2023-05-01 01:30:28,4.354546234187175,51.98921655191236,120,0-0-0
344,AgentA,A_2,2023-05-01 01:30:51,4.355013007950339,52.01068585398698,110,0-0-0
345,AgentD,D_2,2023-05-01 01:30:51,4.356550142366685,51.996416163037686,300,0-0-0
346,AgentG,G_2,2023-05-01 01:30:51,4.3530496140647505,52.013077609082096,30,0-0-0
347,AgentP,P_1,2023-05-01 01:32:00,4.356550142366685,51.996416163037686,50,0-0-0
348,AgentL,L_2,2023-05-01 01:32:23,4.345045579506649,51.98516872171841,240,0-0-0
349,AgentR,R_2,2023-05-01 01:32:23,4.356550142366685,51.996416163037686,300,0-0-0
350,AgentG,G_2,2023-05-01 01:33:09,4.3530496140647505,52.013077609082096,30,0-0-0
351,AgentI,I_1,2023-05-01 01:33:09,4.356195988642664,52.02068273213007,120,0-0-0
352,AgentL,L_2,2023-05-01 01:33:55,4.345045579506649,51.98516872171841,240,0-0-0
353,AgentN,N_1,2023-05-01 01:34:41,4.354546234187175,51.98921655191236,120,0-0-0
354,AgentJ,J_1,2023-05-01 01:35:04,4.354210226742795,51.99748328880215,120,0-0-0
355,AgentB,B_1,2023-05-01 01:35:27,4.330403173897175,51.991213434504516,80,0-0-0
356,AgentD,D_2,2023-05-01 01:35:27,4.356550142366685,51.996416163037686,300,0-0-0
357,AgentK,K_1,2023-05-01 01:35:27,4.358461253347032,51.981664304120635,0,0-0-0
358,AgentS,S_1,2023-05-01 01:35:27,4.3530496140647505,52.013077609082096,250,0-0-0
359,AgentA,A_1,2023-05-01 01:36:13,4.361001255488595,52.01125956355159,135,0-0-0
360,AgentG,G_1,2023-05-01 01:36:13,4.3530496140647505,52.013077609082096,30,0-0-0
361,AgentH,H_2,2023-05-01 01:36:13,4.356195988642664,52.02068273213007,120,0-0-0
362,AgentM,M_2,2023-05-01 01:36:13,4.354210226742795,51.99748328880215,240,0-0-0
363,AgentK,K_2,2023-05-01 01:36:59,4.358461253347032,51.981664304120635,0,0-0-0
364,AgentC,C_1,2023-05-01 01:38:31,4.3530496140647505,52.013077609082096,150,0-0-0
365,AgentK,K_1,2023-05-01 01:38:31,4.358461253347032,51.981664304120635,0,0-0-0
366,AgentM,M_1,2023-05-01 01:38:31,4.3545034813728405,51.997395974830766,240,0-0-0
367,AgentM,M_2,2023-05-01 01:38:54,4.356550142366685,51.996416163037686,200,0-0-0
368,AgentA,A_2,2023-05-01 01:39:17,4.361001255488595,52.01125956355159,135,0-0-0
369,AgentA,A_2,2023-05-01 01:39:40,4.361001255488595,52.01125956355159,135,0-0-0
370,AgentB,B_2,2023-05-01 01:39:40,4.330403173897175,51.991213434504516,80,0-0-0
371,AgentM,M_2,2023-05-01 01:40:03,4.356550142366685,51.996416163037686,200,0-0-0
372,AgentG,G_2,2023-05-01 01:40:26,4.3530496140647505,52.013077609082096,30,0-0-0
373,AgentM,M_2,2023-05-01 01:40:49,4.356550142366685,51.996416163037686,200,0-0-0
374,AgentE,E_1,2023-05-01 01:41:12,4.3458253171449615,51.99296892005271,0,0-0-0
375,AgentE,E_1,2023-05-01 01:41:35,4.3458253171449615,51.99296892005271,0,0-0-0
376,AgentS,S_2,2023-05-01 01:41:35,4.3530496140647505,52.013077609082096,250,0-0-0
377,AgentH,H_2,2023-05-01 01:41:58,4.356195988642664,52.02068273213007,120,0-0-0
378,AgentI,I_2,2023-05-01 01:41:58,4.356195988642664,52.02068273213007,120,0-0-0
379,AgentM,M_2,2023-05-01 01:42:44,4.356550142366685,51.996416163037686,300,0-0-0
380,AgentH,H_1,2023-05-01 01:43:07,4.356195988642664,52.02068273213007,120,0-0-0
381,AgentI,I_1,2023-05-01 01:43:07,4.356195988642664,52.02068273213007,120,0-0-0
382,AgentK,K_1,2023-05-01 01:43:07,4.358461253347032,51.981664304120635,0,0-0-0
383,AgentR,R_2,2023-05-01 01:43:07,4.356550142366685,51.996416163037686,300,0-0-0
384,AgentH,H_2,2023-05-01 01:43:30,4.356195988642664,52.02068273213007,120,0-0-0
385,AgentB,B_1,2023-05-01 01:43:53,4.330403173897175,51.991213434504516,80,0-0-0
386,AgentR,R_2,2023-05-01 01:43:53,4.356550142366685,51.996416163037686,300,0-0-0
387,AgentK,K_2,2023-05-01 01:44:16,4.358461253347032,51.981664304120635,0,0-0-0
388,AgentP,P_1,2023-05-01 01:45:02,4.356550142366685,51.996416163037686,50,0-0-0
389,AgentC,C_1,2023-05-01 01:45:25,4.3530496140647505,52.013077609082096,150,0-0-0
390,AgentR,R_2,2023-05-01 01:45:48,4.356550142366685,51.996416163037686,300,0-0-0
391,AgentN,N_2,2023-05-01 01:46:11,4.354546234187175,51.98921655191236,120,0-0-0
392,AgentF,F_1,2023-05-01 01:46:34,4.343948528788537,52.018561346495936,260,0-0-0
393,AgentT,T_1,2023-05-01 01:46:34,4.343948528788537,52.018561346495936,260,0-0-0
394,AgentQ,Q_1,2023-05-01 01:46:57,4.331826600915831,52.00559032961253,130,0-0-0
395,AgentK,K_1,2023-05-01 01:47:20,4.358461253347032,51.981664304120635,0,0-0-0
396,AgentH,H_1,2023-05-01 01:47:43,4.356195988642664,52.02068273213007,120,0-0-0
397,AgentE,E_1,2023-05-01 01:48:06,4.3458253171449615,51.99296892005271,0,0-0-0
398,AgentJ,J_1,2023-05-01 01:48:06,4.354210226742795,51.99748328880215,120,0-0-0
399,AgentK,K_1,2023-05-01 01:48:06,4.358461253347032,51.981664304120635,0,0-0-0
400,AgentP,P_1,2023-05-01 01:48:06,4.356550142366685,51.996416163037686,50,0-0-0
401,AgentP,P_2,2023-05-01 01:48:06,4.356550142366685,51.996416163037686,50,0-0-0
402,AgentS,S_1,2023-05-01 01:48:06,4.3530496140647505,52.013077609082096,250,0-0-0
403,AgentC,C_1,2023-05-01 01:48:29,4.3530496140647505,52.013077609082096,150,0-0-0
404,AgentI,I_2,2023-05-01 01:48:29,4.356195988642664,52.02068273213007,120,0-0-0
405,AgentT,T_2,2023-05-01 01:48:29,4.343948528788537,52.018561346495936,260,0-0-0
406,AgentS,S_1,2023-05-01 01:48:52,4.3530496140647505,52.013077609082096,250,0-0-0
407,AgentF,F_2,2023-05-01 01:49:15,4.343948528788537,52.018561346495936,260,0-0-0
408,AgentK,K_1,2023-05-01 01:49:38,4.358461253347032,51.981664304120635,0,0-0-0
409,AgentP,P_2,2023-05-01 01:49:38,4.356550142366685,51.996416163037686,50,0-0-0
410,AgentH,H_2,2023-05-01 01:50:01,4.356195988642664,52.02068273213007,120,0-0-0
411,AgentR,R_2,2023-05-01 01:50:01,4.356550142366685,51.996416163037686,300,0-0-0
412,AgentF,F_1,2023-05-01 01:50:47,4.343948528788537,52.018561346495936,260,0-0-0
413,AgentA,A_2,2023-05-01 01:51:33,4.361001255488595,52.01125956355159,135,0-0-0
414,AgentT,T_1,2023-05-01 01:51:33,4.343948528788537,52.018561346495936,260,0-0-0
415,AgentC,C_2,2023-05-01 01:52:19,4.3530496140647505,52.013077609082096,150,0-0-0
416,AgentI,I_1,2023-05-01 01:53:05,4.356195988642664,52.02068273213007,120,0-0-0
417,AgentL,L_1,2023-05-01 01:53:05,4.345045579506649,51.98516872171841,240,0-0-0
418,AgentQ,Q_2,2023-05-01 01:53:05,4.331826600915831,52.00559032961253,130,0-0-0
419,AgentF,F_1,2023-05-01 01:53:51,4.343948528788537,52.018561346495936,260,0-0-0
420,AgentP,P_1,2023-05-01 01:53:51,4.356550142366685,51.996416163037686,50,0-0-0
421,AgentI,I_2,2023-05-01 01:54:37,4.356195988642664,52.02068273213007,120,0-0-0
422,AgentH,H_1,2023-05-01 01:55:23,4.356195988642664,52.02068273213007,120,0-0-0
423,AgentI,I_2,2023-05-01 01:55:23,4.356195988642664,52.02068273213007,120,0-0-0
424,AgentP,P_2,2023-05-01 01:55:23,4.356550142366685,51.996416163037686,50,0-0-0
425,AgentO,O_2,2023-05-01 01:55:46,4.345080687398505,52.002454495256956,0,0-0-0
426,AgentR,R_2,2023-05-01 01:55:46,4.356550142366685,51.996416163037686,300,0-0-0
427,AgentI,I_1,2023-05-01 01:56:55,4.356195988642664,52.02068273213007,120,0-0-0
428,AgentF,F_1,2023-05-01 01:57:41,4.343948528788537,52.018561346495936,260,0-0-0
429,AgentR,R_1,2023-05-01 01:58:04,4.356550142366685,51.996416163037686,300,0-0-0
430,AgentB,B_2,2023-05-01 01:58:50,4.330403173897175,51.991213434504516,80,0-0-0
431,AgentC,C_2,2023-05-01 01:58:50,4.3530496140647505,52.013077609082096,150,0-0-0
432,AgentO,O_1,2023-05-01 01:58:50,4.345080687398505,52.002454495256956,0,0-0-0
433,AgentT,T_2,2023-05-01 01:58:50,4.343948528788537,52.018561346495936,260,0-0-0
434,AgentM,M_2,2023-05-01 01:59:13,4.356550142366685,51.996416163037686,300,0-0-0
435,AgentD,D_2,2023-05-01 01:59:36,4.3547824491728155,51.98907480409158,0,0-0-0
436,AgentO,O_2,2023-05-01 01:59:36,4.345080687398505,52.002454495256956,0,0-0-0
437,AgentT,T_1,2023-05-01 01:59:59,4.343948528788537,52.018561346495936,260,0-0-0
438,AgentN,N_1,2023-05-01 02:00:22,4.354546234187175,51.98921655191236,120,0-0-0
439,AgentH,H_2,2023-05-01 02:00:45,4.356195988642664,52.02068273213007,120,0-0-0
440,AgentP,P_1,2023-05-01 02:00:45,4.356550142366685,51.996416163037686,50,0-0-0
441,AgentG,G_1,2023-05-01 02:01:31,4.3530496140647505,52.013077609082096,30,0-0-0
442,AgentM,M_1,2023-05-01 02:01:31,4.356550142366685,51.996416163037686,300,0-0-0
443,AgentS,S_2,2023-05-01 02:01:31,4.3530496140647505,52.013077609082096,250,0-0-0
444,AgentC,C_2,2023-05-01 02:01:54,4.3530496140647505,52.013077609082096,150,0-0-0
445,AgentL,L_2,2023-05-01 02:01:54,4.345045579506649,51.98516872171841,240,0-0-0
446,AgentM,M_2,2023-05-01 02:01:54,4.356550142366685,51.996416163037686,300,0-0-0
447,AgentQ,Q_1,2023-05-01 02:01:54,4.331826600915831,52.00559032961253,130,0-0-0
448,AgentK,K_2,2023-05-01 02:02:17,4.358461253347032,51.981664304120635,0,0-0-0
449,AgentR,R_1,2023-05-01 02:02:40,4.356550142366685,51.996416163037686,300,0-0-0
450,AgentP,P_2,2023-05-01 02:03:03,4.356550142366685,51.996416163037686,50,0-0-0
451,AgentQ,Q_2,2023-05-01 02:03:03,4.331826600915831,52.00559032961253,130,0-0-0
452,AgentE,E_2,2023-05-01 02:03:26,4.3458253171449615,51.99296892005271,0,0-0-0
453,AgentS,S_2,2023-05-01 02:03:26,4.3530496140647505,52.013077609082096,250,0-0-0
454,AgentE,E_1,2023-05-01 02:04:12,4.3458253171449615,51.99296892005271,0,0-0-0
455,AgentN,N_2,2023-05-01 02:05:21,4.354546234187175,51.98921655191236,120,0-0-0
456,AgentQ,Q_1,2023-05-01 02:05:21,4.331826600915831,52.00559032961253,130,0-0-0
457,AgentD,D_2,2023-05-01 02:05:44,4.3547824491728155,51.98907480409158,0,0-0-0
458,AgentS,S_2,2023-05-01 02:05:44,4.3530496140647505,52.013077609082096,250,0-0-0
459,AgentT,T_1,2023-05-01 02:05:44,4.343948528788537,52.018561346495936,260,0-0-0
460,AgentA,A_2,2023-05-01 02:06:07,4.361001255488595,52.01125956355159,135,0-0-0
461,AgentK,K_2,2023-05-01 02:06:07,4.358461253347032,51.981664304120635,0,0-0-0
462,AgentQ,Q_2,2023-05-01 02:06:07,4.331826600915831,52.00559032961253,130,0-0-0
463,AgentD,D_2,2023-05-01 02:06:30,4.3547824491728155,51.98907480409158,0,0-0-0
464,AgentN,N_1,2023-05-01 02:06:30,4.354546234187175,51.98921655191236,120,0-0-0
465,AgentQ,Q_1,2023-05-01 02:06:53,4.331826600915831,52.00559032961253,130,0-0-0
466,AgentN,N_1,2023-05-01 02:07:16,4.354546234187175,51.98921655191236,120,0-0-0
467,AgentP,P_1,2023-05-01 02:07:16,4.356550142366685,51.996416163037686,50,0-0-0
468,AgentS,S_2,2023-05-01 02:07:16,4.3530496140647505,52.013077609082096,250,0-0-0
469,AgentM,M_2,2023-05-01 02:07:39,4.356550142366685,51.996416163037686,300,0-0-0
470,AgentQ,Q_2,2023-05-01 02:08:02,4.331826600915831,52.00559032961253,130,0-0-0
471,AgentI,I_1,2023-05-01 02:08:25,4.356195988642664,52.02068273213007,120,0-0-0
472,AgentN,N_1,2023-05-01 02:08:25,4.354546234187175,51.98921655191236,120,0-0-0
473,AgentT,T_1,2023-05-01 02:08:25,4.343948528788537,52.018561346495936,260,0-0-0
474,AgentJ,J_2,2023-05-01 02:09:11,4.354210226742795,51.99748328880215,120,0-0-0
475,AgentO,O_1,2023-05-01 02:09:11,4.345080687398505,52.002454495256956,0,0-0-0
476,AgentB,B_1,2023-05-01 02:09:34,4.3311700284747525,52.014294583791205,250,0-0-0
477,AgentE,E_1,2023-05-01 02:09:57,4.3458253171449615,51.99296892005271,0,0-0-0
478,AgentF,F_2,2023-05-01 02:09:57,4.343948528788537,52.018561346495936,260,0-0-0
479,AgentJ,J_1,2023-05-01 02:09:57,4.354210226742795,51.99748328880215,120,0-0-0
480,AgentN,N_1,2023-05-01 02:09:57,4.354546234187175,51.98921655191236,120,0-0-0
481,AgentD,D_1,2023-05-01 02:10:43,4.3547824491728155,51.98907480409158,0,0-0-0
482,AgentS,S_1,2023-05-01 02:10:43,4.3530496140647505,52.013077609082096,250,0-0-0
483,AgentR,R_2,2023-05-01 02:11:06,4.356550142366685,51.996416163037686,300,0-0-0
484,AgentE,E_2,2023-05-01 02:11:29,4.3458253171449615,51.99296892005271,0,0-0-0
485,AgentN,N_1,2023-05-01 02:12:15,4.354546234187175,51.98921655191236,120,0-0-0
486,AgentA,A_2,2023-05-01 02:12:38,4.361001255488595,52.01125956355159,135,0-0-0
487,AgentI,I_2,2023-05-01 02:12:38,4.356195988642664,52.02068273213007,120,0-0-0
488,AgentB,B_2,2023-05-01 02:13:01,4.3311700284747525,52.014294583791205,250,0-0-0
489,AgentC,C_2,2023-05-01 02:13:01,4.3530496140647505,52.013077609082096,150,0-0-0
490,AgentI,I_1,2023-05-01 02:13:01,4.356195988642664,52.02068273213007,120,0-0-0
491,AgentP,P_1,2023-05-01 02:13:01,4.356550142366685,51.996416163037686,50,0-0-0
492,AgentQ,Q_1,2023-05-01 02:13:01,4.331826600915831,52.00559032961253,130,0-0-0
493,AgentQ,Q_2,2023-05-01 02:13:01,4.331826600915831,52.00559032961253,130,0-0-0
494,AgentB,B_1,2023-05-01 02:13:24,4.3311700284747525,52.014294583791205,250,0-0-0
495,AgentG,G_2,2023-05-01 02:13:24,4.3530496140647505,52.013077609082096,30,0-0-0
496,AgentH,H_1,2023-05-01 02:13:24,4.356195988642664,52.02068273213007,120,0-0-0
497,AgentL,L_2,2023-05-01 02:13:24,4.345045579506649,51.98516872171841,240,0-0-0
498,AgentH,H_2,2023-05-01 02:13:47,4.356195988642664,52.02068273213007,120,0-0-0
499,AgentH,H_1,2023-05-01 02:14:33,4.356195988642664,52.02068273213007,120,0-0-0
500,AgentG,G_1,2023-05-01 02:14:56,4.3530496140647505,52.013077609082096,30,0-0-0
501,AgentI,I_1,2023-05-01 02:14:56,4.356195988642664,52.02068273213007,120,0-0-0
502,AgentE,E_2,2023-05-01 02:15:19,4.3458253171449615,51.99296892005271,0,0-0-0
503,AgentQ,Q_1,2023-05-01 02:15:19,4.331826600915831,52.00559032961253,130,0-0-0
504,AgentR,R_1,2023-05-01 02:15:19,4.356550142366685,51.996416163037686,300,0-0-0
505,AgentS,S_2,2023-05-01 02:15:19,4.3530496140647505,52.013077609082096,250,0-0-0
506,AgentD,D_2,2023-05-01 02:15:42,4.3547824491728155,51.98907480409158,0,0-0-0
507,AgentN,N_1,2023-05-01 02:15:42,4.354546234187175,51.98921655191236,120,0-0-0
508,AgentA,A_2,2023-05-01 02:16:05,4.361001255488595,52.01125956355159,135,0-0-0
509,AgentB,B_2,2023-05-01 02:16:05,4.336200659469324,52.01222724460011,240,0-0-0
510,AgentF,F_1,2023-05-01 02:16:05,4.343948528788537,52.018561346495936,260,0-0-0
511,AgentP,P_2,2023-05-01 02:16:05,4.356550142366685,51.996416163037686,50,0-0-0
512,AgentA,A_1,2023-05-01 02:16:28,4.361001255488595,52.01125956355159,135,0-0-0
513,AgentI,I_2,2023-05-01 02:16:28,4.356195988642664,52.02068273213007,120,0-0-0
514,AgentA,A_1,2023-05-01 02:16:51,4.361001255488595,52.01125956355159,135,0-0-0
515,AgentI,I_1,2023-05-01 02:16:51,4.356195988642664,52.02068273213007,120,0-0-0
516,AgentG,G_2,2023-05-01 02:17:14,4.3530496140647505,52.013077609082096,30,0-0-0
517,AgentN,N_1,2023-05-01 02:17:37,4.354546234187175,51.98921655191236,120,0-0-0
518,AgentT,T_2,2023-05-01 02:18:00,4.343948528788537,52.018561346495936,260,0-0-0
519,AgentH,H_1,2023-05-01 02:18:23,4.356195988642664,52.02068273213007,120,0-0-0
520,AgentI,I_2,2023-05-01 02:18:23,4.356195988642664,52.02068273213007,120,0-0-0
521,AgentQ,Q_2,2023-05-01 02:18:23,4.331826600915831,52.00559032961253,130,0-0-0
522,AgentL,L_2,2023-05-01 02:18:46,4.345045579506649,51.98516872171841,240,0-0-0
523,AgentN,N_1,2023-05-01 02:18:46,4.354546234187175,51.98921655191236,120,0-0-0
524,AgentN,N_2,2023-05-01 02:18:46,4.354546234187175,51.98921655191236,120,0-0-0
525,AgentA,A_2,2023-05-01 02:19:09,4.361001255488595,52.01125956355159,135,0-0-0
526,AgentF,F_1,2023-05-01 02:19:32,4.343948528788537,52.018561346495936,260,0-0-0
527,AgentR,R_1,2023-05-01 02:19:32,4.356550142366685,51.996416163037686,300,0-0-0
528,AgentB,B_2,2023-05-01 02:19:55,4.331826600915831,52.00559032961253,40,0-0-0
529,AgentK,K_2,2023-05-01 02:19:55,4.358461253347032,51.981664304120635,0,0-0-0
530,AgentC,C_2,2023-05-01 02:20:18,4.3530496140647505,52.013077609082096,150,0-0-0
531,AgentO,O_2,2023-05-01 02:20:18,4.345080687398505,52.002454495256956,0,0-0-0
532,AgentP,P_2,2023-05-01 02:21:04,4.356550142366685,51.996416163037686,50,0-0-0
533,AgentS,S_2,2023-05-01 02:21:27,4.3530496140647505,52.013077609082096,250,0-0-0
534,AgentA,A_2,2023-05-01 02:21:50,4.361001255488595,52.01125956355159,135,0-0-0
535,AgentB,B_2,2023-05-01 02:21:50,4.331826600915831,52.00559032961253,40,0-0-0
536,AgentE,E_1,2023-05-01 02:21:50,4.3458253171449615,51.99296892005271,0,0-0-0
537,AgentF,F_2,2023-05-01 02:21:50,4.343948528788537,52.018561346495936,260,0-0-0
538,AgentD,D_1,2023-05-01 02:22:13,4.3547824491728155,51.98907480409158,0,0-0-0
539,AgentG,G_1,2023-05-01 02:22:36,4.3530496140647505,52.013077609082096,30,0-0-0
540,AgentH,H_1,2023-05-01 02:22:59,4.356195988642664,52.02068273213007,120,0-0-0
541,AgentL,L_2,2023-05-01 02:22:59,4.345045579506649,51.98516872171841,240,0-0-0
542,AgentE,E_2,2023-05-01 02:23:22,4.3458253171449615,51.99296892005271,0,0-0-0
543,AgentK,K_2,2023-05-01 02:23:22,4.358461253347032,51.981664304120635,0,0-0-0
544,AgentM,M_1,2023-05-01 02:24:08,4.356550142366685,51.996416163037686,300,0-0-0
545,AgentH,H_2,2023-05-01 02:24:31,4.356195988642664,52.02068273213007,120,0-0-0
